id,type,address,number,postal_code,municipality,province,location,public,available,hours,full_address,lat,lon,new_lat,new_lon,new_province
13.0,,Blvd. fr. roosevelt,24.0,7060,Soignies,Hainaut,,Y,,,"Blvd. fr. roosevelt, 7060 Soignies, Hainaut",50.5760416,4.0657403,50.92432,5.25369,Provincie Limburg
70.0,,Ch. de wégimont,76.0,4630,Ayeneux,Liège,,,,,"Ch. de wégimont, 4630 Ayeneux, Liège",50.6076801,5.7301866,50.892865,4.0756185,Provincie Oost-Vlaanderen
71.0,,Place saint-lambert,,4020,Liège,Liège,,,,,"Place saint-lambert, 4020 Liège, Liège",50.6456222,5.5736201,51.183575,3.141258,Provincie West-Vlaanderen
72.0,,Rue du doyard,,4990,Lierneux,Liège,,,,,"Rue du doyard, 4990 Lierneux, Liège",50.2874163,5.7863246,50.41584,4.876835,Provincie Namen
73.0,,Fond saint servais,,4000,Liège,Liège,,,,,"Fond saint servais, 4000 Liège, Liège",50.6468058,5.5710309,51.159505,4.485365,Provincie Antwerpen
74.0,,Rue des prémontrès,12.0,4020,Liège,Liège,,,,,"Rue des prémontrès, 4020 Liège, Liège",50.637795,5.5743458,50.58570666666667,5.496453333333333,Provincie Luik
75.0,,Route de bastogne,1.0,4920,Harzé,Liège,,,,,"Route de bastogne, 4920 Harzé, Liège",50.4377504,5.6673911,50.464937500000005,4.2554475,Provincie Henegouwen
76.0,,Rue du parc,1.0,4540,Jehay,Liège,,,,,"Rue du parc, 4540 Jehay, Liège",50.5786968,5.3257587,50.8548868892,4.39561040308,Brussels Hoofdstedelijk Gewest
77.0,,Blvd. de la constitution,19.0,4020,Liège,Liège,,,,,"Blvd. de la constitution, 4020 Liège, Liège",50.6441832,5.5882429,49.68526,5.71206,Provincie Luxemburg
78.0,,Place de la république française ,,4000,Liège,Liège,,,,,"Place de la république française , 4000 Liège, Liège",50.6434288,5.5718235,51.039408,3.731184,Provincie Oost-Vlaanderen
79.0,,Rue darchis,33.0,4020,Liège,Liège,,,,,"Rue darchis, 4020 Liège, Liège",50.6370996,5.5649557,50.622595,3.35509,Provincie Henegouwen
86.0,,Schumanplein,11.0,1040,Brussel,Bruxelles-brussel,,,,,"Schumanplein, 1040 Brussel, Bruxelles-brussel",50.8421891,4.3835297,50.922064500000005,4.762743,Provincie Vlaams-Brabant
87.0,,Uitbreidingstraat,,2600,Berchem,Antwerpen,,,,,"Uitbreidingstraat, 2600 Berchem, Antwerpen",51.1967334,4.4294545,51.23953,4.96585,Provincie Antwerpen
95.0,,Peperstraat,2.0,3300,Tienen,Vlaams-brabant,,Y,,,"Peperstraat, 3300 Tienen, Vlaams-brabant",50.8065188,4.9375261,50.58859,5.87058,Provincie Luik
96.0,,Graafschap-jettelaan,2.0,1090,Brussel,Bruxelles-brussel,,,,,"Graafschap-jettelaan, 1090 Brussel, Bruxelles-brussel",50.8830257,4.3333836,50.967724,3.025762,Provincie West-Vlaanderen
97.0,,Sint-pieterskerstraat,,1090,Brussel,Bruxelles-brussel,,,,,"Sint-pieterskerstraat, 1090 Brussel, Bruxelles-brussel",50.8802534,4.3250605,50.87236333333333,5.513723333333333,Provincie Limburg
98.0,,Wemmelsestweg,100.0,1090,Brussel,Bruxelles-brussel,,,,,"Wemmelsestweg, 1090 Brussel, Bruxelles-brussel",50.8747739,4.3314996,50.48498,3.8359,Provincie Henegouwen
100.0,,Rue pietro ferrero,5.0,6700,Arlon,Luxembourg,,N,,,"Rue pietro ferrero, 6700 Arlon, Luxembourg",49.6745435,5.818557,49.91709,5.40049,Provincie Luxemburg
101.0,,Tweestationsstraat,80.0,1070,Brussel,Bruxelles-brussel,,,,,"Tweestationsstraat, 1070 Brussel, Bruxelles-brussel",50.8314212,4.3222147,50.44189,4.35776,Provincie Henegouwen
102.0,,Nieuwe weg ,1.0,2070,Zwijndrecht,Antwerpen,,Y,,,"Nieuwe weg , 2070 Zwijndrecht, Antwerpen",51.2398636,4.3272098,51.1113605,2.6353125,Provincie West-Vlaanderen
111.0,,Hermeslaan,2.0,1831,Machelenbt),Vlaams-brabant,,,,,"Hermeslaan, 1831 Machelenbt), Vlaams-brabant",50.8819608,4.441951,51.211458,4.256965,Provincie Oost-Vlaanderen
115.0,,Gemeenteplein,1.0,3798,Voeren  s gravenvoeren,Limburg,,Y,,,"Gemeenteplein, 3798 Voeren  s gravenvoeren, Limburg",50.7597774,5.7596643,50.881868,3.35894,Provincie West-Vlaanderen
116.0,,Remersdaal-dorp,1.0,3791,Remersdaal,Limburg,,,,,"Remersdaal-dorp, 3791 Remersdaal, Limburg",50.7297617,5.8785602,51.24787,5.43922,Provincie Limburg
117.0,,Sint-pieterstraat ,20.0,3792,Sint-pieters-voeren,Limburg,,Y,,,"Sint-pieterstraat , 3792 Sint-pieters-voeren, Limburg",50.7353624,5.8246102,50.63562,5.13995,Provincie Luik
118.0,,Kerkplein,1.0,3790,Moelingen,Limburg,,Y,,,"Kerkplein, 3790 Moelingen, Limburg",50.7572831,5.7107026,50.85413307016667,4.313577483516667,Brussels Hoofdstedelijk Gewest
119.0,,Gieveldstraat,,3793,Teuven,Limburg,,Y,,,"Gieveldstraat, 3793 Teuven, Limburg",50.7518324,5.8759546,51.251006,2.973363,Provincie West-Vlaanderen
120.0,,Kerkstraat,1.0,3790,Voeren,Limburg,,Y,,,"Kerkstraat, 3790 Voeren, Limburg",50.7488563,5.812563,50.09254,4.67111,Provincie Namen
167.0,,Vanhalstraat,1.0,1500,Halle,Vlaams-brabant,,y,,,"Vanhalstraat, 1500 Halle, Vlaams-brabant",50.73248479999999,4.234912899999999,50.53319333333333,4.597546666666667,Provincie Namen
170.0,,Brikkenovenstraat,48.0,3600,Genk,Limburg,,N,,,"Brikkenovenstraat, 3600 Genk, Limburg",50.9792712,5.4711585,51.27538,4.68568,Provincie Antwerpen
214.0,,Rue de l église,,1150,Bruxelles,Bruxelles-brussel,,,,,"Rue de l église, 1150 Bruxelles, Bruxelles-brussel",50.8407211,4.4634331,51.24845,4.4387075,Provincie Antwerpen
218.0,,Cours des mineurs,,4000,Liège,Liège,,,,,"Cours des mineurs, 4000 Liège, Liège",50.6472929,5.5760923,50.652365,5.5939250000000005,Provincie Luik
219.0,,Rue des croisiers,15.0,4000,Liège,Liège,,,,,"Rue des croisiers, 4000 Liège, Liège",50.6393547,5.5761561,50.27726,6.25751,Provincie Luik
220.0,,Rue de l école technique ,,4040,Herstal,Liège,,,,,"Rue de l école technique , 4040 Herstal, Liège",50.6715508,5.6402438,50.793163,3.748383,Provincie Oost-Vlaanderen
221.0,,Rue de wallonie,30.0,4460,Bierset,Liège,,,,,"Rue de wallonie, 4460 Bierset, Liège",50.653661,5.4888011,50.20926,5.3351,Provincie Luxemburg
222.0,,Rue paul d andrimont,24.0,4630,Micheroux,Liège,,,,,"Rue paul d andrimont, 4630 Micheroux, Liège",50.6258166,5.7163815,50.83189,4.986649,Provincie Vlaams-Brabant
223.0,,Bd. léon philippet,83.0,4000,Liège,Liège,,,,,"Bd. léon philippet, 4000 Liège, Liège",50.6527913,5.5594107,51.20485266666667,3.4499323333333334,Provincie Oost-Vlaanderen
224.0,,Rue du commerce,14.0,4100,Seraing,Liège,,,,,"Rue du commerce, 4100 Seraing, Liège",50.6126943,5.5083713,51.13352,5.073,Provincie Antwerpen
225.0,,Rue peetermans,80.0,4100,Seraing,Liège,,,,,"Rue peetermans, 4100 Seraing, Liège",50.6117019,5.5101966,50.70596,4.527895,Provincie Waals-Brabant
226.0,,Rue j. stassart,15.0,4367,Crisnée,Liège,,,,,"Rue j. stassart, 4367 Crisnée, Liège",50.7081407,5.3898948,51.03858,5.55067,Provincie Limburg
227.0,,Route de dinant,119.0,4020,Liège,Liège,,,,,"Route de dinant, 4020 Liège, Liège",50.6415737,5.5823234,50.750725,3.20668,Provincie Henegouwen
228.0,,Rue de huy,123.0,4300,Waremme,Liège,,,,,"Rue de huy, 4300 Waremme, Liège",50.6743418,5.2512582,50.426955,4.4937249999999995,Provincie Henegouwen
229.0,,Rue de sélys,35.0,4300,Waremme,Liège,,,,,"Rue de sélys, 4300 Waremme, Liège",50.6906196,5.2420853,51.094986,4.155774,Provincie Oost-Vlaanderen
230.0,,Rue st. pierre,48.0,4500,Huy,Liège,,,,,"Rue st. pierre, 4500 Huy, Liège",50.5224312,5.2355908,50.6081525,4.1387625,Provincie Henegouwen
231.0,,Avenue delchambre,6.0,4500,Huy,Liège,,,,,"Avenue delchambre, 4500 Huy, Liège",50.5212782,5.2402073,50.19161,4.26428,Provincie Henegouwen
232.0,,Rue lambert marlet,23.0,4020,Liège,Liège,,,,,"Rue lambert marlet, 4020 Liège, Liège",50.6844201,5.7233941,51.001551,4.498832,Provincie Vlaams-Brabant
233.0,,Rue aux laines,69.0,4800,Verviers,Liège,,,,,"Rue aux laines, 4800 Verviers, Liège",50.5891081,5.8515833,51.00462,3.886907,Provincie Oost-Vlaanderen
234.0,,Rue av. peltzer,40.0,4020,Liège,Liège,,,,,"Rue av. peltzer, 4020 Liège, Liège",50.6423532,5.6279411,50.31758,5.55496,Provincie Luxemburg
235.0,,Route du canada,157.0,4910,La reid,Liège,,,,,"Route du canada, 4910 La reid, Liège",50.4893888,5.790589,50.750685,2.94542,Provincie Henegouwen
238.0,,Route de botrange,131.0,4950,Robertville,Liège,,,,,"Route de botrange, 4950 Robertville, Liège",50.4907832,6.1058516,51.07803,4.32315,Provincie Antwerpen
240.0,,Avenue montesquieu,6.0,4101,Jemeppe-sur-meuse,Liège,,,,,"Avenue montesquieu, 4101 Jemeppe-sur-meuse, Liège",50.6189796,5.5151582,50.986695,5.7140175,Provincie Limburg
242.0,,Rue grand puits,,4040,Herstal,Liège,,,,,"Rue grand puits, 4040 Herstal, Liège",50.6716874,5.6393763,50.768823999999995,4.320907,Provincie Vlaams-Brabant
259.0,,Rue de la bouviere,1.0,4190,Vieuxville,Liège,,,,,"Rue de la bouviere, 4190 Vieuxville, Liège",50.39379,5.54955,49.79712,5.06826,Provincie Luxemburg
275.0,,Da vincilaan,,1930,Zaventem,Vlaams-brabant,,,,,"Da vincilaan, 1930 Zaventem, Vlaams-brabant",50.8892246,4.4591702,51.315903,3.209114,Provincie West-Vlaanderen
277.0,Appareil Mobile- Mobiel apparaat,Adriaan brouwerstraat,24.0,2000,Antwerpen,Antwerpen,,,,,"Adriaan brouwerstraat, 2000 Antwerpen, Antwerpen",51.2275756,4.4034814,50.978997,3.5320753333333337,Provincie Oost-Vlaanderen
282.0,,Kempenarestraat,53.0,2860,Sint-katelijne-waver,Antwerpen,,Y,,,"Kempenarestraat, 2860 Sint-katelijne-waver, Antwerpen",51.0640782,4.5193812,51.03695,4.86232,Provincie Antwerpen
310.0,,Koninginnelaan,1.0,8400,Oostende,West-vlaanderen,,,,,"Koninginnelaan, 8400 Oostende, West-vlaanderen",51.2226732,2.9116038,50.63102333333333,6.031266666666666,Provincie Luik
311.0,,Northlaan,13.0,8400,Oostende,West-vlaanderen,,,,,"Northlaan, 8400 Oostende, West-vlaanderen",51.2180627,2.8892599,51.117905,5.26451,Provincie Limburg
312.0,,Kursaal-oosthelling,12.0,8400,Oostende,West-vlaanderen,,,,,"Kursaal-oosthelling, 8400 Oostende, West-vlaanderen",51.232146,2.9126781,50.51779,5.24259,Provincie Luik
313.0,,Leopold van tyghemlaan,62.0,8400,Oostende,West-vlaanderen,,,,,"Leopold van tyghemlaan, 8400 Oostende, West-vlaanderen",51.2162365,2.8874038,51.138785,4.7548075,Provincie Antwerpen
315.0,,Wetstraat,23.0,1040,Brussel,Bruxelles-brussel,,,,,"Wetstraat, 1040 Brussel, Bruxelles-brussel",50.8436372,4.377997,50.650015,4.7707,Provincie Waals-Brabant
316.0,,Grotesteenweg-noord,9.0,9052,Gent,Oost-vlaanderen,,,,,"Grotesteenweg-noord, 9052 Gent, Oost-vlaanderen",51.0132601,3.7058792,50.01083,5.72269,Provincie Luxemburg
317.0,,Kunstlaan,16.0,3500,Hasselt,Limburg,,,,,"Kunstlaan, 3500 Hasselt, Limburg",50.9270688,5.3454196,50.8743375,4.69161875,Provincie Vlaams-Brabant
318.0,,Interleuvenlaan ,58.0,3001,Leuven,Vlaams-brabant,,,,,"Interleuvenlaan , 3001 Leuven, Vlaams-brabant",50.8507187,4.7303674,50.931731,2.739276,Provincie West-Vlaanderen
319.0,,Sint-katelijnestraat ,154.0,2800,Mechelen,Antwerpen,,,,,"Sint-katelijnestraat , 2800 Mechelen, Antwerpen",51.0317768,4.4766294,50.800747,3.610861,Provincie Oost-Vlaanderen
320.0,,Hof ter weze,1.0,8800,Roeselare,West-vlaanderen,,,,,"Hof ter weze, 8800 Roeselare, West-vlaanderen",50.92374,3.11918,50.50166,3.65476,Provincie Henegouwen
321.0,,Patersstraat,100.0,2300,Turnhout,Antwerpen,,,,,"Patersstraat, 2300 Turnhout, Antwerpen",51.3262867,4.9494814,50.919417,3.1995180000000003,Provincie West-Vlaanderen
323.0,,Interleuven,58.0,3001,Leuven,Vlaams-brabant,,,,,"Interleuven, 3001 Leuven, Vlaams-brabant",50.8826624,4.6967705,50.73389,3.969679,Provincie Vlaams-Brabant
328.0,, ingelmunstersteenweg,11.0,8760,Meulebeke,West-vlaanderen,,,,," ingelmunstersteenweg, 8760 Meulebeke, West-vlaanderen",50.9444025,3.2766949,50.44938,3.9494433333333334,Provincie Henegouwen
335.0,,Chaussée de haecht,1405.0,1130,Bruxelles,Bruxelles-brussel,,,,,"Chaussée de haecht, 1130 Bruxelles, Bruxelles-brussel",50.8812591,4.4160117,50.970971000000006,5.072706999999999,Provincie Vlaams-Brabant
341.0,,Avenue du bois st. jean,21.0,4000,Liège,Liège,,,,,"Avenue du bois st. jean, 4000 Liège, Liège",50.5788411,5.5554202,50.08086,4.98548,Provincie Namen
344.0,,Keienpoelweg,6.0,3300,Tienen,Vlaams-brabant,,Y,,,"Keienpoelweg, 3300 Tienen, Vlaams-brabant",50.7953429,4.9902691,51.119385,3.997005,Provincie Oost-Vlaanderen
346.0,,Avenue de gaulle,2.0,7500,Tournai,Hainaut,,Y,,,"Avenue de gaulle, 7500 Tournai, Hainaut",50.6058876,3.3782135,51.205019,3.7895,Provincie Oost-Vlaanderen
349.0,,Haven 1968 sint annalaan ,1.0,9130,Kallo,Oost-vlaanderen,,Y,,,"Haven 1968 sint annalaan , 9130 Kallo, Oost-vlaanderen",51.2881745,4.2892698,50.2352,5.10731,Provincie Namen
354.0,,Bld leopold ii,44.0,1080,Bruxelles,Bruxelles-brussel,,,,,"Bld leopold ii, 1080 Bruxelles, Bruxelles-brussel",50.860875,4.3386838,51.3544825,4.762225,Provincie Antwerpen
355.0,,Adolphe lavallée,1.0,1080,Bruxelles,Bruxelles-brussel,,,,,"Adolphe lavallée, 1080 Bruxelles, Bruxelles-brussel",50.8589961,4.3419258,50.42533,6.02582,Provincie Luik
356.0,,Bld. du jardin botanique,,1000,Bruxelles,Bruxelles-brussel,,,,,"Bld. du jardin botanique, 1000 Bruxelles, Bruxelles-brussel",50.8546109,4.3606333,49.69811,5.38479,Provincie Luxemburg
357.0,,Ch. st-joseph,4.0,1440,Braine-le-château,Brabant wallon,,,,,"Ch. st-joseph, 1440 Braine-le-château, Brabant wallon",50.6715622,4.3055208,51.130123,2.758848,Provincie West-Vlaanderen
358.0,,Rue des boignées,13.0,1440,Wauthier-braine,Brabant wallon,,,,,"Rue des boignées, 1440 Wauthier-braine, Brabant wallon",50.6737108,4.3023311,51.20832333333333,4.41833,Provincie Antwerpen
359.0,,Rue de l institut,8.0,6040,Jumet,Hainaut,,,,,"Rue de l institut, 6040 Jumet, Hainaut",50.44272489999999,4.4370311,50.883646,4.478359,Provincie Vlaams-Brabant
360.0,,Rue de bricgniot,196.0,5002,Saint-servais,Namur,,,,,"Rue de bricgniot, 5002 Saint-servais, Namur",50.4818182,4.8266295,50.61121,5.74815,Provincie Luik
361.0,,Rue sur les bois,113.0,4870,Fraipont,Liège,,,,,"Rue sur les bois, 4870 Fraipont, Liège",50.5608393,5.746647,50.9559795,4.230994166666667,Provincie Vlaams-Brabant
362.0,,Rue de l hydrion 108l,108.0,6700,Arlon,Luxembourg,,,,,"Rue de l hydrion 108l, 6700 Arlon, Luxembourg",49.6836918,5.7942668,50.97212,5.45791,Provincie Limburg
364.0,,Place des sports,3.0,1348,Louvain-la-neuve,Brabant wallon,,,,,"Place des sports, 1348 Louvain-la-neuve, Brabant wallon",50.670199,4.6014444,51.205264666666665,3.214786666666667,Provincie West-Vlaanderen
365.0,,Rue de la marlette,3.0,7180,Seneffe,Hainaut,,,,,"Rue de la marlette, 7180 Seneffe, Hainaut",50.5083586,4.2686247,51.2544,4.52824,Provincie Antwerpen
366.0,,Av. de la sapinette,3.0,7000,Mons,Hainaut,,,,,"Av. de la sapinette, 7000 Mons, Hainaut",50.4668862,3.9417508,49.57056,5.528185,Provincie Luxemburg
367.0,,Av. du lac ,56.0,7640,Antoing,Hainaut,,,,,"Av. du lac , 7640 Antoing, Hainaut",50.5455338,3.4469539,51.07628,4.72567,Provincie Antwerpen
368.0,,Av. amédée hesse,41.0,4900,Spa,Liège,,,,,"Av. amédée hesse, 4900 Spa, Liège",50.4980027,5.8808452,51.32281,5.10734,Provincie Antwerpen
369.0,,Ile de campana,,4030,Grivegnée,Liège,,,,,"Ile de campana, 4030 Grivegnée, Liège",50.5979533,5.592257099999999,50.64902,4.36669,Provincie Waals-Brabant
370.0,,Allée des sports,63.0,4000,Liège,Liège,,,,,"Allée des sports, 4000 Liège, Liège",50.5772729,5.5690988,50.706135,5.441095000000001,Provincie Luik
371.0,,Allée du stade,3.0,5100,Jambes,Namur,,,,,"Allée du stade, 5100 Jambes, Namur",50.4564594,4.8739337,50.26137,4.91822,Provincie Namen
372.0,,Rue chéravoie,2.0,6840,Neufchâteau,Luxembourg,,,,,"Rue chéravoie, 6840 Neufchâteau, Luxembourg",49.8408789,5.4334105,50.24767,4.608263333333333,Provincie Namen
373.0,,Site de l eau d heure,4.0,6440,Froidchapelle,Hainaut,,,,,"Site de l eau d heure, 6440 Froidchapelle, Hainaut",50.1857528,4.3823302,50.82056,5.17801,Provincie Limburg
374.0,,Allée des sports,12.0,6280,Loverval,Hainaut,,,,,"Allée des sports, 6280 Loverval, Hainaut",50.3708294,4.4721495,51.467103333333334,4.462393333333334,Provincie Antwerpen
375.0,,Rue du liry,21.0,6810,Chiny,Luxembourg,,,,,"Rue du liry, 6810 Chiny, Luxembourg",49.7371728,5.3463578,50.4427,4.64141,Provincie Namen
376.0,,Chée de wavre,2057.0,1160,Bruxelles,Bruxelles-brussel,,,,,"Chée de wavre, 1160 Bruxelles, Bruxelles-brussel",50.821486,4.4066304,51.32007333333333,4.933403333333334,Provincie Antwerpen
377.0,,Av. mounier,87.0,1200,Bruxelles,Bruxelles-brussel,,,,,"Av. mounier, 1200 Bruxelles, Bruxelles-brussel",50.8507765,4.4537123,49.56213,5.830145,Provincie Luxemburg
378.0,,Rue des grives,53.0,1070,Bruxelles,Bruxelles-brussel,,,,,"Rue des grives, 1070 Bruxelles, Bruxelles-brussel",50.8165794,4.2971445,50.453955,4.16324,Provincie Henegouwen
379.0,,Omer vanaudenhovelaan,48.0,3290,Diest,Vlaams-brabant,,Y,,,"Omer vanaudenhovelaan, 3290 Diest, Vlaams-brabant",50.9856745,5.0621823,50.79822,5.63305,Provincie Limburg
380.0,,Fabriekstraat,,3980,Tessenderlo,Limburg,,,,,"Fabriekstraat, 3980 Tessenderlo, Limburg",50.818084,5.1730648,51.17059,3.6957625,Provincie Oost-Vlaanderen
381.0,,Pastorijstraat ,118.0,3300,Tienen,Vlaams-brabant,,Y,,,"Pastorijstraat , 3300 Tienen, Vlaams-brabant",50.7886517,4.9198733,51.209508,2.921247,Provincie West-Vlaanderen
383.0,,Brand whitlocklaan,165.0,1200,Brussel,Bruxelles-brussel,,,,,"Brand whitlocklaan, 1200 Brussel, Bruxelles-brussel",50.8422687,4.4061025,51.172836,4.1393165,Provincie Oost-Vlaanderen
384.0,,Gobelinstraat,3.0,9700,Oudenaarde,Oost-vlaanderen,,,,,"Gobelinstraat, 9700 Oudenaarde, Oost-vlaanderen",50.8483672,3.6026861,50.50224333333333,5.09123,Provincie Namen
385.0,,Kolonel begaultlaan ,15.0,3012,Wilsele,Vlaams-brabant,,,,,"Kolonel begaultlaan , 3012 Wilsele, Vlaams-brabant",50.8958652,4.7062523,50.9365775,3.98061775,Provincie Oost-Vlaanderen
387.0,,Beeldhouwkunstlaan,,1700,Dilbeek,Vlaams-brabant,,N,,,"Beeldhouwkunstlaan, 1700 Dilbeek, Vlaams-brabant",50.84208,4.2795,50.17885,4.46019,Provincie Namen
389.0,,Kapelstraat,100.0,9100,Sint-niklaas,Oost-vlaanderen,,Y,,,"Kapelstraat, 9100 Sint-niklaas, Oost-vlaanderen",51.1507477,4.1539129,50.971529,4.6419245,Provincie Vlaams-Brabant
390.0,,Vierwegstraat,194.0,8800,Roeselare,West-vlaanderen,,,,,"Vierwegstraat, 8800 Roeselare, West-vlaanderen",50.949417,3.1488381,50.94283,5.36733,Provincie Limburg
396.0,,Paderstraat ,158.0,8620,Nieuwpoort,West-vlaanderen,,,,,"Paderstraat , 8620 Nieuwpoort, West-vlaanderen",51.1153091,2.772014,50.42371,3.82648,Provincie Henegouwen
398.0,,Haarlebeek,3.0,2275,Lille,Antwerpen,,,,,"Haarlebeek, 2275 Lille, Antwerpen",51.2835329,4.827163,51.13872666666667,5.592466666666667,Provincie Limburg
399.0,,Pedro colomalaan,25.0,2880,Bornem,Antwerpen,,,,,"Pedro colomalaan, 2880 Bornem, Antwerpen",51.0921553,4.2518637,50.802317,4.223123,Provincie Vlaams-Brabant
403.0,,Parc industriel zone a,,7011,Ghlin,Hainaut,,,,,"Parc industriel zone a, 7011 Ghlin, Hainaut",50.4795587,3.8959785,51.217181,3.574269,Provincie Oost-Vlaanderen
404.0,,Wiemesmeerstraat ,105.0,3600,Genk,Limburg,,Y,,,"Wiemesmeerstraat , 3600 Genk, Limburg",50.9803234,5.5471722,50.39675,4.4263,Provincie Henegouwen
407.0,,Schurhovenveld ,4820.0,3800,Sint-truiden,Limburg,,,,,"Schurhovenveld , 3800 Sint-truiden, Limburg",50.8019192,5.2202655,51.068813,3.100545,Provincie West-Vlaanderen
409.0,,Vlasland,4.0,2260,Westerlo,Antwerpen,,Y,,,"Vlasland, 2260 Westerlo, Antwerpen",51.0958701,4.8698926,51.3344,4.3619,Provincie Antwerpen
411.0,,Vlieghavenlaan,50.0,3140,Keerbergen,Vlaams-brabant,,,,,"Vlieghavenlaan, 3140 Keerbergen, Vlaams-brabant",51.0047679,4.6706963,50.71961,4.61718,Provincie Waals-Brabant
414.0,,Slachthuislaan,74.0,2060,Antwerpen,Antwerpen,,,,,"Slachthuislaan, 2060 Antwerpen, Antwerpen",51.2316399,4.4338623,50.724852,4.869476,Provincie Waals-Brabant
415.0,,Elzen,145.0,3920,Lommel,Limburg,,,,,"Elzen, 3920 Lommel, Limburg",51.2552993,5.3272894,50.63363,3.76851,Provincie Henegouwen
417.0,,Arianelaan,5.0,1200,Brussel,Bruxelles-brussel,,,,,"Arianelaan, 1200 Brussel, Bruxelles-brussel",50.85818,4.43229,50.8072605,3.0689434999999996,Provincie West-Vlaanderen
418.0,,Stift,2.0,3960,Bree,Limburg,,,,,"Stift, 3960 Bree, Limburg",51.1445658,5.5974651,51.06019333333333,4.57685,Provincie Antwerpen
419.0,,Katjeswilgenlaan ,,3010,Kessel-lo,Vlaams-brabant,,N,,,"Katjeswilgenlaan , 3010 Kessel-lo, Vlaams-brabant",50.8936461,4.7186837,50.92355,4.410058666666667,Provincie Vlaams-Brabant
420.0,,Weerstandlaan,24.0,2660,Hoboken,Antwerpen,,,,,"Weerstandlaan, 2660 Hoboken, Antwerpen",51.1862705,4.3705094,50.879651,3.8149745,Provincie Oost-Vlaanderen
421.0,,Citadelpark ,,9000,Gent,Oost-vlaanderen,,,,,"Citadelpark , 9000 Gent, Oost-vlaanderen",51.0390299,3.7237006,51.05610525,3.27145475,Provincie West-Vlaanderen
422.0,,Citadelpark ,,9000,Gent,Oost-vlaanderen,,,,,"Citadelpark , 9000 Gent, Oost-vlaanderen",51.0390299,3.7237006,51.003337,3.6389955,Provincie Oost-Vlaanderen
423.0,,Citadelpark ,,9000,Gent,Oost-vlaanderen,,,,,"Citadelpark , 9000 Gent, Oost-vlaanderen",51.0390299,3.7237006,50.73,3.32214,Provincie Henegouwen
424.0,,Citadelpark ,,9000,Gent,Oost-vlaanderen,,,,,"Citadelpark , 9000 Gent, Oost-vlaanderen",51.0390299,3.7237006,50.68913,5.25328,Provincie Luik
425.0,,Citadelpark ,,9000,Gent,Oost-vlaanderen,,,,,"Citadelpark , 9000 Gent, Oost-vlaanderen",51.0390299,3.7237006,50.18948,5.5789,Provincie Luxemburg
427.0,,Tervuursevest,101.0,3001,Heverlee,Vlaams-brabant,,,,,"Tervuursevest, 3001 Heverlee, Vlaams-brabant",50.8693841,4.6908514,50.6186,3.5040500000000003,Provincie Henegouwen
428.0,,Speiestraat,32.0,8940,Wervik,West-vlaanderen,,N,,,"Speiestraat, 8940 Wervik, West-vlaanderen",50.780152,3.0487826,51.0971,5.79034,Provincie Limburg
429.0,,Place des sports,1.0,1348,Louvain-la-neuve,Brabant wallon,,Y,,,"Place des sports, 1348 Louvain-la-neuve, Brabant wallon",50.670199,4.6014444,50.47081,4.89752,Provincie Namen
430.0,,Rue du castinia,,1348,Louvain-la-neuve,Brabant wallon,,,,,"Rue du castinia, 1348 Louvain-la-neuve, Brabant wallon",50.6702865,4.6052193,50.47492,5.63262,Provincie Luik
431.0,,Liersestwg.,4.0,2800,Mechelen,Antwerpen,,,,,"Liersestwg., 2800 Mechelen, Antwerpen",51.053569,4.4805214,51.174995,4.345795,Provincie Antwerpen
434.0,,Route st-hubert,1.0,6800,Recogne,Luxembourg,,,,,"Route st-hubert, 6800 Recogne, Luxembourg",49.8569283,5.3981911,50.55775,4.69601,Provincie Namen
436.0,,Vaartstraat,60.0,8710,Wielsbeke,West-vlaanderen,,,,,"Vaartstraat, 8710 Wielsbeke, West-vlaanderen",50.9056165,3.3329446,50.90355,4.557621,Provincie Vlaams-Brabant
437.0,,Ooigemstraat,12.0,8710,Wielsbeke,West-vlaanderen,,,,,"Ooigemstraat, 8710 Wielsbeke, West-vlaanderen",50.9018297,3.3588359,50.857011,2.8861730000000003,Provincie West-Vlaanderen
438.0,,Westerring,15.0,9700,Oudenaarde,Oost-vlaanderen,,,,,"Westerring, 9700 Oudenaarde, Oost-vlaanderen",50.8600356,3.5965213,50.780602,3.880994,Provincie Oost-Vlaanderen
445.0,,Nazarethsesteenweg,77.0,9800,Astene,Oost-vlaanderen,,N,,,"Nazarethsesteenweg, 9800 Astene, Oost-vlaanderen",50.9741866,3.572166,50.8099807248,4.41681175132,Brussels Hoofdstedelijk Gewest
450.0,,Lamorinierestraat,,2018,Antwerpen,Antwerpen,,Y,,,"Lamorinierestraat, 2018 Antwerpen, Antwerpen",51.2035955,4.420659,50.847098,3.279314,Provincie West-Vlaanderen
451.0,,Riderveldlaan,5.0,2018,Antwerpen,Antwerpen,,Y,,,"Riderveldlaan, 2018 Antwerpen, Antwerpen",51.188255,4.4414872,50.951267666666666,3.1330093333333333,Provincie West-Vlaanderen
452.0,,Nijverheidslaan,7.0,3200,Aarschot,Vlaams-brabant,,,,,"Nijverheidslaan, 3200 Aarschot, Vlaams-brabant",50.9911393,4.8227234,51.059662,2.8932,Provincie West-Vlaanderen
